Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
MAVE_Group57,E2,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group57,E2,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group57,E2,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group57,E2,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group57,E2,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group57,F2,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group57,F2,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group57,F2,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group57,F2,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group57,F2,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group57,G2,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group57,G2,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group57,G2,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group57,G2,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group57,G2,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group57,H2,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group57,H2,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group57,H2,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group57,A1,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group57,A1,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group57,A1,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group57,A1,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group57,A1,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group57,B1,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group57,B1,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group57,B1,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group57,B1,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group57,G1,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group57,G1,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group57,G1,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group57,G1,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group57,G1,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group57,H1,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group57,H1,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group57,H1,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group57,H1,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group57,A4,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group57,A4,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group57,A4,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group57,A4,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group57,A4,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group57,B4,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group57,B4,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group57,B4,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group57,B4,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group57,B4,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group57,C4,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group57,C4,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group57,C4,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group57,C4,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group57,C4,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group57,D4,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group57,D4,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group57,D4,IL0 PCR Mix (Abgene),F7,24.00,0.00
MAVE_Group57,D4,IL0 PCR Mix (Abgene),G7,24.00,0.00
MAVE_Group57,D4,IL0 PCR Mix (Abgene),H7,24.00,0.00
MAVE_Group57,E4,IL0 PCR Mix (Abgene),A8,24.00,0.00
MAVE_Group57,E4,IL0 PCR Mix (Abgene),B8,24.00,0.00
MAVE_Group57,E4,IL0 PCR Mix (Abgene),C8,24.00,0.00
MAVE_Group57,E4,IL0 PCR Mix (Abgene),D8,24.00,0.00
MAVE_Group57,E4,IL0 PCR Mix (Abgene),E8,24.00,0.00
MAVE_Group57,F4,IL0 PCR Mix (Abgene),F8,24.00,0.00
MAVE_Group57,F4,IL0 PCR Mix (Abgene),G8,24.00,0.00
MAVE_Group57,F4,IL0 PCR Mix (Abgene),H8,24.00,0.00
MAVE_Group57,F4,IL0 PCR Mix (Abgene),A9,24.00,0.00
MAVE_Group57,F4,IL0 PCR Mix (Abgene),B9,24.00,0.00
MAVE_Group57,G4,IL0 PCR Mix (Abgene),C9,24.00,0.00
MAVE_Group57,G4,IL0 PCR Mix (Abgene),D9,24.00,0.00
MAVE_Group57,G4,IL0 PCR Mix (Abgene),E9,24.00,0.00
MAVE_Group57,G4,IL0 PCR Mix (Abgene),F9,24.00,0.00
MAVE_Group57,G4,IL0 PCR Mix (Abgene),G9,24.00,0.00
MAVE_Group57,H4,IL0 PCR Mix (Abgene),H9,24.00,0.00
MAVE_Group57,A7,IL0 PCR Mix (Abgene),A10,24.00,0.00
MAVE_Group57,A7,IL0 PCR Mix (Abgene),B10,24.00,0.00
MAVE_Group57,A7,IL0 PCR Mix (Abgene),C10,24.00,0.00
MAVE_Group57,A7,IL0 PCR Mix (Abgene),D10,24.00,0.00
MAVE_Group57,A7,IL0 PCR Mix (Abgene),E10,24.00,0.00
MAVE_Group57,B7,IL0 PCR Mix (Abgene),F10,24.00,0.00
MAVE_Group57,A3,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group57,A3,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group57,A3,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group57,A3,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group57,A3,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group57,B3,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group57,B3,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group57,B3,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group57,B3,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group57,B3,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group57,C3,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group57,C3,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group57,C3,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group57,C3,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group57,C3,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group57,D3,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group57,D3,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group57,D3,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group57,C1,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group57,C1,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group57,C1,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group57,C1,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group57,C1,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group57,D1,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group57,D1,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group57,D1,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group57,D1,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group57,A2,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group57,A2,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group57,A2,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group57,A2,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group57,A2,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group57,B2,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group57,B2,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group57,B2,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group57,B2,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group57,A5,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group57,A5,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group57,A5,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group57,A5,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group57,A5,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group57,B5,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group57,B5,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group57,B5,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group57,B5,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group57,B5,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group57,C5,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group57,C5,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group57,C5,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group57,C5,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group57,C5,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group57,D5,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group57,D5,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group57,D5,IL0 PCR Mix (Abgene),F7,24.00,0.00
MAVE_Group57,D5,IL0 PCR Mix (Abgene),G7,24.00,0.00
MAVE_Group57,D5,IL0 PCR Mix (Abgene),H7,24.00,0.00
MAVE_Group57,E5,IL0 PCR Mix (Abgene),A8,24.00,0.00
MAVE_Group57,E5,IL0 PCR Mix (Abgene),B8,24.00,0.00
MAVE_Group57,E5,IL0 PCR Mix (Abgene),C8,24.00,0.00
MAVE_Group57,E5,IL0 PCR Mix (Abgene),D8,24.00,0.00
MAVE_Group57,E5,IL0 PCR Mix (Abgene),E8,24.00,0.00
MAVE_Group57,F5,IL0 PCR Mix (Abgene),F8,24.00,0.00
MAVE_Group57,F5,IL0 PCR Mix (Abgene),G8,24.00,0.00
MAVE_Group57,F5,IL0 PCR Mix (Abgene),H8,24.00,0.00
MAVE_Group57,F5,IL0 PCR Mix (Abgene),A9,24.00,0.00
MAVE_Group57,F5,IL0 PCR Mix (Abgene),B9,24.00,0.00
MAVE_Group57,G5,IL0 PCR Mix (Abgene),C9,24.00,0.00
MAVE_Group57,G5,IL0 PCR Mix (Abgene),D9,24.00,0.00
MAVE_Group57,G5,IL0 PCR Mix (Abgene),E9,24.00,0.00
MAVE_Group57,G5,IL0 PCR Mix (Abgene),F9,24.00,0.00
MAVE_Group57,G5,IL0 PCR Mix (Abgene),G9,24.00,0.00
MAVE_Group57,H5,IL0 PCR Mix (Abgene),H9,24.00,0.00
MAVE_Group57,C7,IL0 PCR Mix (Abgene),A10,24.00,0.00
MAVE_Group57,C7,IL0 PCR Mix (Abgene),B10,24.00,0.00
MAVE_Group57,C7,IL0 PCR Mix (Abgene),C10,24.00,0.00
MAVE_Group57,C7,IL0 PCR Mix (Abgene),D10,24.00,0.00
MAVE_Group57,C7,IL0 PCR Mix (Abgene),E10,24.00,0.00
MAVE_Group57,D7,IL0 PCR Mix (Abgene),F10,24.00,0.00
gDNA,A1,IL0 PCR Mix (Abgene),A1,18.59,33.41
gDNA,B1,IL0 PCR Mix (Abgene),B1,20.29,31.71
gDNA,C1,IL0 PCR Mix (Abgene),C1,21.83,30.17
gDNA,D1,IL0 PCR Mix (Abgene),D1,20.97,31.03
gDNA,E1,IL0 PCR Mix (Abgene),E1,19.44,32.56
gDNA,F1,IL0 PCR Mix (Abgene),F1,20.42,31.58
gDNA,G1,IL0 PCR Mix (Abgene),G1,22.22,29.78
gDNA,H1,IL0 PCR Mix (Abgene),H1,17.04,34.96
gDNA,A2,IL0 PCR Mix (Abgene),A2,19.70,32.30
gDNA,B2,IL0 PCR Mix (Abgene),B2,18.93,33.07
gDNA,C2,IL0 PCR Mix (Abgene),C2,19.39,32.61
gDNA,D2,IL0 PCR Mix (Abgene),D2,19.53,32.47
gDNA,E2,IL0 PCR Mix (Abgene),E2,19.89,32.11
gDNA,F2,IL0 PCR Mix (Abgene),F2,20.24,31.76
gDNA,G2,IL0 PCR Mix (Abgene),G2,18.78,33.22
gDNA,H2,IL0 PCR Mix (Abgene),H2,19.12,32.88
gDNA,A3,IL0 PCR Mix (Abgene),A3,19.74,32.26
gDNA,B3,IL0 PCR Mix (Abgene),B3,20.99,31.01
gDNA,C3,IL0 PCR Mix (Abgene),C3,19.46,32.54
gDNA,D3,IL0 PCR Mix (Abgene),D3,16.37,35.63
gDNA,E3,IL0 PCR Mix (Abgene),E3,18.04,33.96
gDNA,F3,IL0 PCR Mix (Abgene),F3,14.85,37.15
gDNA,G3,IL0 PCR Mix (Abgene),G3,16.94,35.06
gDNA,H3,IL0 PCR Mix (Abgene),H3,18.47,33.53
gDNA,A4,IL0 PCR Mix (Abgene),A4,17.60,34.40
gDNA,B4,IL0 PCR Mix (Abgene),B4,18.56,33.44
gDNA,C4,IL0 PCR Mix (Abgene),C4,17.47,34.53
gDNA,D4,IL0 PCR Mix (Abgene),D4,20.11,31.89
gDNA,E4,IL0 PCR Mix (Abgene),E4,23.29,28.71
gDNA,F4,IL0 PCR Mix (Abgene),F4,20.76,31.24
gDNA,G4,IL0 PCR Mix (Abgene),G4,21.22,30.78
gDNA,H4,IL0 PCR Mix (Abgene),H4,20.55,31.45
gDNA,A5,IL0 PCR Mix (Abgene),A5,19.32,32.68
gDNA,B5,IL0 PCR Mix (Abgene),B5,25.16,26.84
gDNA,C5,IL0 PCR Mix (Abgene),C5,18.55,33.45
gDNA,D5,IL0 PCR Mix (Abgene),D5,25.31,26.69
gDNA,E5,IL0 PCR Mix (Abgene),E5,50.15,1.85
gDNA,F5,IL0 PCR Mix (Abgene),F5,22.04,29.96
gDNA,G5,IL0 PCR Mix (Abgene),G5,31.07,20.93
gDNA,H5,IL0 PCR Mix (Abgene),H5,23.85,28.15
gDNA,A6,IL0 PCR Mix (Abgene),A6,22.94,29.06
gDNA,B6,IL0 PCR Mix (Abgene),B6,25.41,26.59
gDNA,C6,IL0 PCR Mix (Abgene),C6,17.03,34.97
gDNA,D6,IL0 PCR Mix (Abgene),D6,22.62,29.38
gDNA,E6,IL0 PCR Mix (Abgene),E6,27.18,24.82
gDNA,F6,IL0 PCR Mix (Abgene),F6,25.85,26.15
gDNA,G6,IL0 PCR Mix (Abgene),G6,22.88,29.12
gDNA,H6,IL0 PCR Mix (Abgene),H6,19.95,32.05
gDNA,A7,IL0 PCR Mix (Abgene),A7,24.49,27.51
gDNA,B7,IL0 PCR Mix (Abgene),B7,21.03,30.97
gDNA,C7,IL0 PCR Mix (Abgene),C7,23.91,28.09
gDNA,D7,IL0 PCR Mix (Abgene),D7,22.63,29.37
gDNA,E7,IL0 PCR Mix (Abgene),E7,18.39,33.61
gDNA,F7,IL0 PCR Mix (Abgene),F7,17.78,34.22
gDNA,G7,IL0 PCR Mix (Abgene),G7,24.61,27.39
gDNA,H7,IL0 PCR Mix (Abgene),H7,22.62,29.38
gDNA,A8,IL0 PCR Mix (Abgene),A8,27.89,24.11
gDNA,B8,IL0 PCR Mix (Abgene),B8,26.62,25.38
gDNA,C8,IL0 PCR Mix (Abgene),C8,19.59,32.41
gDNA,D8,IL0 PCR Mix (Abgene),D8,23.78,28.22
gDNA,E8,IL0 PCR Mix (Abgene),E8,29.15,22.85
gDNA,F8,IL0 PCR Mix (Abgene),F8,24.59,27.41
gDNA,G8,IL0 PCR Mix (Abgene),G8,23.50,28.50
gDNA,H8,IL0 PCR Mix (Abgene),H8,27.34,24.66
gDNA,A9,IL0 PCR Mix (Abgene),A9,29.21,22.79
gDNA,B9,IL0 PCR Mix (Abgene),B9,25.60,26.40
gDNA,C9,IL0 PCR Mix (Abgene),C9,23.15,28.85
gDNA,D9,IL0 PCR Mix (Abgene),D9,28.02,23.98
gDNA,E9,IL0 PCR Mix (Abgene),E9,25.69,26.31
gDNA,F9,IL0 PCR Mix (Abgene),F9,24.61,27.39
gDNA,G9,IL0 PCR Mix (Abgene),G9,40.50,11.50
gDNA,H9,IL0 PCR Mix (Abgene),H9,23.57,28.43
gDNA,A10,IL0 PCR Mix (Abgene),A10,23.38,28.62
gDNA,B10,IL0 PCR Mix (Abgene),B10,22.52,29.48
gDNA,C10,IL0 PCR Mix (Abgene),C10,20.48,31.52
gDNA,D10,IL0 PCR Mix (Abgene),D10,20.44,31.56
gDNA,E10,IL0 PCR Mix (Abgene),E10,23.33,28.67
gDNA,F10,IL0 PCR Mix (Abgene),F10,21.41,30.59
