Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
MAVE_Group56,C1,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group56,C1,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group56,C1,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group56,C1,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group56,C1,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group56,D1,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group56,D1,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group56,D1,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group56,D1,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group56,G1,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group56,G1,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group56,G1,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group56,G1,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group56,G1,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group56,H1,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group56,H1,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group56,H1,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group56,H1,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group56,E2,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group56,E2,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group56,E2,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group56,E2,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group56,E2,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group56,F2,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group56,F2,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group56,F2,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group56,F2,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group56,C3,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group56,C3,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group56,C3,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group56,C3,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group56,C3,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group56,D3,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group56,D3,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group56,D3,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group56,D3,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group56,A5,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group56,A5,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group56,A5,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group56,A5,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group56,A5,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group56,B5,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group56,B5,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group56,B5,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group56,B5,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group56,E5,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group56,E5,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group56,E5,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group56,E5,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group56,E5,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group56,F5,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group56,F5,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group56,F5,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group56,F5,IL0 PCR Mix (Abgene),F7,24.00,0.00
MAVE_Group56,A1,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group56,A1,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group56,A1,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group56,A1,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group56,A1,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group56,B1,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group56,B1,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group56,B1,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group56,B1,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group56,A2,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group56,A2,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group56,A2,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group56,A2,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group56,A2,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group56,B2,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group56,B2,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group56,B2,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group56,B2,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group56,G2,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group56,G2,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group56,G2,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group56,G2,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group56,G2,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group56,H2,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group56,H2,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group56,H2,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group56,H2,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group56,E3,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group56,E3,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group56,E3,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group56,E3,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group56,E3,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group56,F3,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group56,F3,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group56,F3,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group56,F3,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group56,G4,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group56,G4,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group56,G4,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group56,G4,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group56,G4,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group56,H4,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group56,H4,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group56,H4,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group56,H4,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group56,G5,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group56,G5,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group56,G5,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group56,G5,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group56,G5,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group56,H5,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group56,H5,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group56,H5,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group56,H5,IL0 PCR Mix (Abgene),F7,24.00,0.00
gDNA,A1,IL0 PCR Mix (Abgene),A1,21.47,30.53
gDNA,B1,IL0 PCR Mix (Abgene),B1,21.45,30.55
gDNA,C1,IL0 PCR Mix (Abgene),C1,22.39,29.61
gDNA,D1,IL0 PCR Mix (Abgene),D1,20.57,31.43
gDNA,E1,IL0 PCR Mix (Abgene),E1,21.32,30.68
gDNA,F1,IL0 PCR Mix (Abgene),F1,23.02,28.98
gDNA,G1,IL0 PCR Mix (Abgene),G1,21.07,30.93
gDNA,H1,IL0 PCR Mix (Abgene),H1,20.21,31.79
gDNA,A2,IL0 PCR Mix (Abgene),A2,22.59,29.41
gDNA,B2,IL0 PCR Mix (Abgene),B2,23.79,28.21
gDNA,C2,IL0 PCR Mix (Abgene),C2,24.01,27.99
gDNA,D2,IL0 PCR Mix (Abgene),D2,27.03,24.97
gDNA,E2,IL0 PCR Mix (Abgene),E2,28.09,23.91
gDNA,F2,IL0 PCR Mix (Abgene),F2,20.41,31.59
gDNA,G2,IL0 PCR Mix (Abgene),G2,20.94,31.06
gDNA,H2,IL0 PCR Mix (Abgene),H2,33.25,18.75
gDNA,A3,IL0 PCR Mix (Abgene),A3,29.46,22.54
gDNA,B3,IL0 PCR Mix (Abgene),B3,36.99,15.01
gDNA,C3,IL0 PCR Mix (Abgene),C3,23.29,28.71
gDNA,D3,IL0 PCR Mix (Abgene),D3,21.19,30.81
gDNA,E3,IL0 PCR Mix (Abgene),E3,25.05,26.95
gDNA,F3,IL0 PCR Mix (Abgene),F3,23.11,28.89
gDNA,G3,IL0 PCR Mix (Abgene),G3,22.61,29.39
gDNA,H3,IL0 PCR Mix (Abgene),H3,19.54,32.46
gDNA,A4,IL0 PCR Mix (Abgene),A4,22.40,29.60
gDNA,B4,IL0 PCR Mix (Abgene),B4,21.00,31.00
gDNA,C4,IL0 PCR Mix (Abgene),C4,21.84,30.16
gDNA,D4,IL0 PCR Mix (Abgene),D4,23.80,28.20
gDNA,E4,IL0 PCR Mix (Abgene),E4,30.36,21.64
gDNA,F4,IL0 PCR Mix (Abgene),F4,26.63,25.37
gDNA,G4,IL0 PCR Mix (Abgene),G4,22.18,29.82
gDNA,H4,IL0 PCR Mix (Abgene),H4,22.20,29.80
gDNA,A5,IL0 PCR Mix (Abgene),A5,26.31,25.69
gDNA,B5,IL0 PCR Mix (Abgene),B5,29.06,22.94
gDNA,C5,IL0 PCR Mix (Abgene),C5,26.43,25.57
gDNA,D5,IL0 PCR Mix (Abgene),D5,31.07,20.93
gDNA,E5,IL0 PCR Mix (Abgene),E5,25.54,26.46
gDNA,F5,IL0 PCR Mix (Abgene),F5,23.28,28.72
gDNA,G5,IL0 PCR Mix (Abgene),G5,21.24,30.76
gDNA,H5,IL0 PCR Mix (Abgene),H5,16.40,35.60
gDNA,A6,IL0 PCR Mix (Abgene),A6,18.39,33.61
gDNA,B6,IL0 PCR Mix (Abgene),B6,20.80,31.20
gDNA,C6,IL0 PCR Mix (Abgene),C6,23.25,28.75
gDNA,D6,IL0 PCR Mix (Abgene),D6,19.20,32.80
gDNA,E6,IL0 PCR Mix (Abgene),E6,21.66,30.34
gDNA,F6,IL0 PCR Mix (Abgene),F6,20.43,31.57
gDNA,G6,IL0 PCR Mix (Abgene),G6,22.46,29.54
gDNA,H6,IL0 PCR Mix (Abgene),H6,18.87,33.13
gDNA,A7,IL0 PCR Mix (Abgene),A7,20.47,31.53
gDNA,B7,IL0 PCR Mix (Abgene),B7,19.59,32.41
gDNA,C7,IL0 PCR Mix (Abgene),C7,25.47,26.53
gDNA,D7,IL0 PCR Mix (Abgene),D7,26.40,25.60
gDNA,E7,IL0 PCR Mix (Abgene),E7,30.94,21.06
gDNA,F7,IL0 PCR Mix (Abgene),F7,26.18,25.82
