Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
MAVE_Group55,A1,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group55,A1,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group55,A1,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group55,A1,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group55,A1,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group55,B1,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group55,B1,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group55,B1,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group55,B1,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group55,E2,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group55,E2,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group55,E2,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group55,E2,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group55,E2,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group55,F2,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group55,F2,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group55,F2,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group55,F2,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group55,A4,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group55,A4,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group55,A4,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group55,A4,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group55,A4,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group55,B4,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group55,B4,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group55,B4,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group55,B4,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group55,B1,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group55,C1,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group55,C1,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group55,C1,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group55,C1,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group55,C1,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group55,D1,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group55,D1,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group55,D1,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group55,F2,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group55,G2,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group55,G2,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group55,G2,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group55,G2,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group55,G2,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group55,H2,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group55,H2,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group55,H2,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group55,B4,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group55,C4,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group55,C4,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group55,C4,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group55,C4,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group55,C4,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group55,D4,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group55,D4,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group55,D4,IL0 PCR Mix (Abgene),F7,24.00,0.00
MAVE_Group55,E1,IL0 PCR Mix (Abgene),A1,24.00,0.00
MAVE_Group55,E1,IL0 PCR Mix (Abgene),B1,24.00,0.00
MAVE_Group55,E1,IL0 PCR Mix (Abgene),C1,24.00,0.00
MAVE_Group55,E1,IL0 PCR Mix (Abgene),D1,24.00,0.00
MAVE_Group55,E1,IL0 PCR Mix (Abgene),E1,24.00,0.00
MAVE_Group55,F1,IL0 PCR Mix (Abgene),F1,24.00,0.00
MAVE_Group55,F1,IL0 PCR Mix (Abgene),G1,24.00,0.00
MAVE_Group55,F1,IL0 PCR Mix (Abgene),H1,24.00,0.00
MAVE_Group55,F1,IL0 PCR Mix (Abgene),A2,24.00,0.00
MAVE_Group55,A3,IL0 PCR Mix (Abgene),B2,24.00,0.00
MAVE_Group55,A3,IL0 PCR Mix (Abgene),C2,24.00,0.00
MAVE_Group55,A3,IL0 PCR Mix (Abgene),D2,24.00,0.00
MAVE_Group55,A3,IL0 PCR Mix (Abgene),E2,24.00,0.00
MAVE_Group55,A3,IL0 PCR Mix (Abgene),F2,24.00,0.00
MAVE_Group55,B3,IL0 PCR Mix (Abgene),G2,24.00,0.00
MAVE_Group55,B3,IL0 PCR Mix (Abgene),H2,24.00,0.00
MAVE_Group55,B3,IL0 PCR Mix (Abgene),A3,24.00,0.00
MAVE_Group55,B3,IL0 PCR Mix (Abgene),B3,24.00,0.00
MAVE_Group55,E4,IL0 PCR Mix (Abgene),C3,24.00,0.00
MAVE_Group55,E4,IL0 PCR Mix (Abgene),D3,24.00,0.00
MAVE_Group55,E4,IL0 PCR Mix (Abgene),E3,24.00,0.00
MAVE_Group55,E4,IL0 PCR Mix (Abgene),F3,24.00,0.00
MAVE_Group55,E4,IL0 PCR Mix (Abgene),G3,24.00,0.00
MAVE_Group55,F4,IL0 PCR Mix (Abgene),H3,24.00,0.00
MAVE_Group55,F4,IL0 PCR Mix (Abgene),A4,24.00,0.00
MAVE_Group55,F4,IL0 PCR Mix (Abgene),B4,24.00,0.00
MAVE_Group55,F4,IL0 PCR Mix (Abgene),C4,24.00,0.00
MAVE_Group55,F1,IL0 PCR Mix (Abgene),D4,24.00,0.00
MAVE_Group55,G1,IL0 PCR Mix (Abgene),E4,24.00,0.00
MAVE_Group55,G1,IL0 PCR Mix (Abgene),F4,24.00,0.00
MAVE_Group55,G1,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group55,G1,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group55,G1,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group55,H1,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group55,H1,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group55,H1,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group55,B3,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group55,C3,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group55,C3,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group55,C3,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group55,C3,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group55,C3,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group55,D3,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group55,D3,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group55,D3,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group55,F4,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group55,G4,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group55,G4,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group55,G4,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group55,G4,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group55,G4,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group55,H4,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group55,H4,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group55,H4,IL0 PCR Mix (Abgene),F7,24.00,0.00
gDNA,A1,IL0 PCR Mix (Abgene),A1,24.11,27.89
gDNA,B1,IL0 PCR Mix (Abgene),B1,23.24,28.76
gDNA,C1,IL0 PCR Mix (Abgene),C1,23.78,28.22
gDNA,D1,IL0 PCR Mix (Abgene),D1,25.93,26.07
gDNA,E1,IL0 PCR Mix (Abgene),E1,23.95,28.05
gDNA,F1,IL0 PCR Mix (Abgene),F1,26.61,25.39
gDNA,G1,IL0 PCR Mix (Abgene),G1,24.27,27.73
gDNA,H1,IL0 PCR Mix (Abgene),H1,21.00,31.00
gDNA,A2,IL0 PCR Mix (Abgene),A2,24.38,27.62
gDNA,B2,IL0 PCR Mix (Abgene),B2,25.48,26.52
gDNA,C2,IL0 PCR Mix (Abgene),C2,24.92,27.08
gDNA,D2,IL0 PCR Mix (Abgene),D2,21.85,30.15
gDNA,E2,IL0 PCR Mix (Abgene),E2,26.33,25.67
gDNA,F2,IL0 PCR Mix (Abgene),F2,28.42,23.58
gDNA,G2,IL0 PCR Mix (Abgene),G2,22.41,29.59
gDNA,H2,IL0 PCR Mix (Abgene),H2,20.34,31.66
gDNA,A3,IL0 PCR Mix (Abgene),A3,23.31,28.69
gDNA,B3,IL0 PCR Mix (Abgene),B3,21.80,30.20
gDNA,C3,IL0 PCR Mix (Abgene),C3,24.65,27.35
gDNA,D3,IL0 PCR Mix (Abgene),D3,24.41,27.59
gDNA,E3,IL0 PCR Mix (Abgene),E3,25.77,26.23
gDNA,F3,IL0 PCR Mix (Abgene),F3,26.47,25.53
gDNA,G3,IL0 PCR Mix (Abgene),G3,22.37,29.63
gDNA,H3,IL0 PCR Mix (Abgene),H3,24.32,27.68
gDNA,A4,IL0 PCR Mix (Abgene),A4,22.77,29.23
gDNA,B4,IL0 PCR Mix (Abgene),B4,23.83,28.17
gDNA,C4,IL0 PCR Mix (Abgene),C4,21.94,30.06
gDNA,D4,IL0 PCR Mix (Abgene),D4,20.67,31.33
gDNA,E4,IL0 PCR Mix (Abgene),E4,23.64,28.36
gDNA,F4,IL0 PCR Mix (Abgene),F4,23.62,28.38
gDNA,G4,IL0 PCR Mix (Abgene),G4,24.15,27.85
gDNA,H4,IL0 PCR Mix (Abgene),H4,22.07,29.93
