Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group52NEW,G4,IL0 PCR Mix (Abgene #1127),A1,24.00,0.00
Group52NEW,G4,IL0 PCR Mix (Abgene #1127),B1,24.00,0.00
Group52NEW,G4,IL0 PCR Mix (Abgene #1127),C1,24.00,0.00
Group52NEW,G4,IL0 PCR Mix (Abgene #1127),D1,24.00,0.00
Group52NEW,G4,IL0 PCR Mix (Abgene #1127),E1,24.00,0.00
Group52NEW,H4,IL0 PCR Mix (Abgene #1127),F1,24.00,0.00
Group52NEW,H4,IL0 PCR Mix (Abgene #1127),G1,24.00,0.00
Group52NEW,H4,IL0 PCR Mix (Abgene #1127),H1,24.00,0.00
Group52NEW,H4,IL0 PCR Mix (Abgene #1127),A2,24.00,0.00
Group52NEW,C3,IL0 PCR Mix (Abgene #1127),B2,24.00,0.00
Group52NEW,C3,IL0 PCR Mix (Abgene #1127),C2,24.00,0.00
Group52NEW,C3,IL0 PCR Mix (Abgene #1127),D2,24.00,0.00
Group52NEW,C3,IL0 PCR Mix (Abgene #1127),E2,24.00,0.00
Group52NEW,C3,IL0 PCR Mix (Abgene #1127),F2,24.00,0.00
Group52NEW,D3,IL0 PCR Mix (Abgene #1127),G2,24.00,0.00
Group52NEW,D3,IL0 PCR Mix (Abgene #1127),H2,24.00,0.00
Group52NEW,D3,IL0 PCR Mix (Abgene #1127),A3,24.00,0.00
Group52NEW,D3,IL0 PCR Mix (Abgene #1127),B3,24.00,0.00
Group52NEW,A4,IL0 PCR Mix (Abgene #1127),C3,24.00,0.00
Group52NEW,A4,IL0 PCR Mix (Abgene #1127),D3,24.00,0.00
Group52NEW,A4,IL0 PCR Mix (Abgene #1127),E3,24.00,0.00
Group52NEW,A4,IL0 PCR Mix (Abgene #1127),F3,24.00,0.00
Group52NEW,A4,IL0 PCR Mix (Abgene #1127),G3,24.00,0.00
Group52NEW,B4,IL0 PCR Mix (Abgene #1127),H3,24.00,0.00
Group52NEW,B4,IL0 PCR Mix (Abgene #1127),A4,24.00,0.00
Group52NEW,B4,IL0 PCR Mix (Abgene #1127),B4,24.00,0.00
Group52NEW,B4,IL0 PCR Mix (Abgene #1127),C4,24.00,0.00
Group52NEW,G2,IL0 PCR Mix (Abgene #1127),D4,24.00,0.00
Group52NEW,G2,IL0 PCR Mix (Abgene #1127),E4,24.00,0.00
Group52NEW,G2,IL0 PCR Mix (Abgene #1127),F4,24.00,0.00
Group52NEW,G2,IL0 PCR Mix (Abgene #1127),G4,24.00,0.00
Group52NEW,G2,IL0 PCR Mix (Abgene #1127),H4,24.00,0.00
Group52NEW,H2,IL0 PCR Mix (Abgene #1127),A5,24.00,0.00
Group52NEW,H2,IL0 PCR Mix (Abgene #1127),B5,24.00,0.00
Group52NEW,H2,IL0 PCR Mix (Abgene #1127),C5,24.00,0.00
Group52NEW,H2,IL0 PCR Mix (Abgene #1127),D5,24.00,0.00
Group52NEW,G5,IL0 PCR Mix (Abgene #1127),F6,24.00,0.00
Group52NEW,G5,IL0 PCR Mix (Abgene #1127),G6,24.00,0.00
Group52NEW,G5,IL0 PCR Mix (Abgene #1127),H6,24.00,0.00
Group52NEW,G5,IL0 PCR Mix (Abgene #1127),A7,24.00,0.00
Group52NEW,G5,IL0 PCR Mix (Abgene #1127),B7,24.00,0.00
Group52NEW,H5,IL0 PCR Mix (Abgene #1127),C7,24.00,0.00
Group52NEW,H5,IL0 PCR Mix (Abgene #1127),D7,24.00,0.00
Group52NEW,H5,IL0 PCR Mix (Abgene #1127),E7,24.00,0.00
Group52NEW,H5,IL0 PCR Mix (Abgene #1127),F7,24.00,0.00
