Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_3,A1,IL0 PCR Mix (Abgene#1127),A1,50,0
Group51_PCR_3,B1,IL0 PCR Mix (Abgene#1127),B1,50,0
Group51_PCR_3,C1,IL0 PCR Mix (Abgene#1127),C1,50,0
Group51_PCR_1,D1,IL0 PCR Mix (Abgene#1127),D1,50,0
Group51_PCR_2,E1,IL0 PCR Mix (Abgene#1127),E1,50,0
Group51_PCR_2,F1,IL0 PCR Mix (Abgene#1127),F1,50,0
Group51_PCR_2,G1,IL0 PCR Mix (Abgene#1127),G1,50,0
Group51_PCR_2,H1,IL0 PCR Mix (Abgene#1127),H1,50,0
Group51_PCR_3,A2,IL0 PCR Mix (Abgene#1127),A2,50,0
Group51_PCR_1,B2,IL0 PCR Mix (Abgene#1127),B2,50,0
Group51_PCR_3,C2,IL0 PCR Mix (Abgene#1127),C2,50,0
Group51_PCR_3,D2,IL0 PCR Mix (Abgene#1127),D2,50,0
Group51_PCR_3,E2,IL0 PCR Mix (Abgene#1127),E2,50,0
Group51_PCR_1,F2,IL0 PCR Mix (Abgene#1127),F2,50,0
Group51_PCR_2,G2,IL0 PCR Mix (Abgene#1127),G2,50,0
Group51_PCR_2,H2,IL0 PCR Mix (Abgene#1127),H2,50,0
Group51_PCR_1,A3,IL0 PCR Mix (Abgene#1127),A3,50,0
Group51_PCR_1,B3,IL0 PCR Mix (Abgene#1127),B3,50,0
Group51_PCR_2,C3,IL0 PCR Mix (Abgene#1127),C3,50,0
Group51_PCR_2,D3,IL0 PCR Mix (Abgene#1127),D3,50,0
Group51_PCR_3,E3,IL0 PCR Mix (Abgene#1127),E3,50,0
Group51_PCR_1,F3,IL0 PCR Mix (Abgene#1127),F3,50,0
Group51_PCR_3,G3,IL0 PCR Mix (Abgene#1127),G3,50,0
Group51_PCR_2,H3,IL0 PCR Mix (Abgene#1127),H3,50,0
Group51_PCR_2,A4,IL0 PCR Mix (Abgene#1127),A4,50,0
Group51_PCR_3,B4,IL0 PCR Mix (Abgene#1127),B4,50,0
Group51_PCR_3,C4,IL0 PCR Mix (Abgene#1127),C4,50,0
Group51_PCR_3,D4,IL0 PCR Mix (Abgene#1127),D4,50,0
Group51_PCR_2,E4,IL0 PCR Mix (Abgene#1127),E4,50,0
Group51_PCR_1,F4,IL0 PCR Mix (Abgene#1127),F4,50,0
Group51_PCR_2,G4,IL0 PCR Mix (Abgene#1127),G4,50,0
Group51_PCR_1,H4,IL0 PCR Mix (Abgene#1127),H4,50,0
Group51_PCR_1,A5,IL0 PCR Mix (Abgene#1127),A5,50,0
Group51_PCR_3,B5,IL0 PCR Mix (Abgene#1127),B5,50,0
Group51_PCR_1,C5,IL0 PCR Mix (Abgene#1127),C5,50,0
Group51_PCR_1,D5,IL0 PCR Mix (Abgene#1127),D5,50,0
Group51_PCR_2,E5,IL0 PCR Mix (Abgene#1127),E5,50,0
Group51_PCR_1,F5,IL0 PCR Mix (Abgene#1127),F5,50,0
Group51_PCR_3,G5,IL0 PCR Mix (Abgene#1127),G5,50,0
Group51_PCR_1,H5,IL0 PCR Mix (Abgene#1127),H5,50,0
Group51_PCR_2,A6,IL0 PCR Mix (Abgene#1127),A6,50,0
Group51_PCR_2,B6,IL0 PCR Mix (Abgene#1127),B6,50,0
Group51_PCR_2,C6,IL0 PCR Mix (Abgene#1127),C6,50,0
Group51_PCR_3,D6,IL0 PCR Mix (Abgene#1127),D6,50,0
Group51_PCR_1,E6,IL0 PCR Mix (Abgene#1127),E6,50,0
Group51_PCR_2,F6,IL0 PCR Mix (Abgene#1127),F6,50,0
Group51_PCR_3,G6,IL0 PCR Mix (Abgene#1127),G6,50,0
Group51_PCR_1,H6,IL0 PCR Mix (Abgene#1127),H6,50,0
Group51_PCR_3,A7,IL0 PCR Mix (Abgene#1127),A7,50,0
Group51_PCR_3,B7,IL0 PCR Mix (Abgene#1127),B7,50,0
Group51_PCR_3,C7,IL0 PCR Mix (Abgene#1127),C7,50,0
Group51_PCR_2,D7,IL0 PCR Mix (Abgene#1127),D7,50,0
Group51_PCR_2,E7,IL0 PCR Mix (Abgene#1127),E7,50,0
Group51_PCR_2,F7,IL0 PCR Mix (Abgene#1127),F7,50,0
Group51_PCR_3,G7,IL0 PCR Mix (Abgene#1127),G7,50,0
Group51_PCR_3,H7,IL0 PCR Mix (Abgene#1127),H7,50,0
Group51_PCR_1,A8,IL0 PCR Mix (Abgene#1127),A8,50,0
Group51_PCR_1,B8,IL0 PCR Mix (Abgene#1127),B8,50,0
Group51_PCR_1,C8,IL0 PCR Mix (Abgene#1127),C8,50,0
Group51_PCR_1,D8,IL0 PCR Mix (Abgene#1127),D8,50,0
Group51_PCR_2,E8,IL0 PCR Mix (Abgene#1127),E8,50,0
Group51_PCR_3,F8,IL0 PCR Mix (Abgene#1127),F8,50,0
Group51_PCR_3,G8,IL0 PCR Mix (Abgene#1127),G8,50,0
Group51_PCR_2,H8,IL0 PCR Mix (Abgene#1127),H8,50,0
Group51_PCR_1,A9,IL0 PCR Mix (Abgene#1127),A9,50,0
Group51_PCR_3,B9,IL0 PCR Mix (Abgene#1127),B9,50,0
Group51_PCR_1,C9,IL0 PCR Mix (Abgene#1127),C9,50,0
Group51_PCR_3,D9,IL0 PCR Mix (Abgene#1127),D9,50,0
Group51_PCR_2,E9,IL0 PCR Mix (Abgene#1127),E9,50,0
Group51_PCR_2,F9,IL0 PCR Mix (Abgene#1127),F9,50,0
