Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_1,A1,IL0 PCR Mix_3,A1,50,0
Group51_PCR_1,B1,IL0 PCR Mix_4,B1,50,0
Group51_PCR_1,C1,IL0 PCR Mix_2,C1,50,0
Group51_PCR_1,D1,IL0 PCR Mix_5,D1,50,0
Group51_PCR_1,E1,IL0 PCR Mix_2,E1,50,0
Group51_PCR_1,F1,IL0 PCR Mix_4,F1,50,0
Group51_PCR_1,G1,IL0 PCR Mix_5,G1,50,0
Group51_PCR_1,H1,IL0 PCR Mix_4,H1,50,0
Group51_PCR_1,A2,IL0 PCR Mix_4,A2,50,0
Group51_PCR_1,B2,IL0 PCR Mix_2,B2,50,0
Group51_PCR_1,C2,IL0 PCR Mix_2,C2,50,0
Group51_PCR_1,D2,IL0 PCR Mix_4,D2,50,0
Group51_PCR_1,E2,IL0 PCR Mix_1,E2,50,0
Group51_PCR_1,F2,IL0 PCR Mix_3,F2,50,0
Group51_PCR_1,G2,IL0 PCR Mix_4,G2,50,0
Group51_PCR_1,H2,IL0 PCR Mix_3,H2,50,0
Group51_PCR_1,A3,IL0 PCR Mix_1,A3,50,0
Group51_PCR_1,B3,IL0 PCR Mix_5,B3,50,0
Group51_PCR_1,C3,IL0 PCR Mix_3,C3,50,0
Group51_PCR_1,D3,IL0 PCR Mix_3,D3,50,0
Group51_PCR_1,E3,IL0 PCR Mix_5,E3,50,0
Group51_PCR_1,F3,IL0 PCR Mix_3,F3,50,0
Group51_PCR_1,G3,IL0 PCR Mix_3,G3,50,0
Group51_PCR_1,H3,IL0 PCR Mix_4,H3,50,0
Group51_PCR_1,A4,IL0 PCR Mix_1,A4,50,0
Group51_PCR_1,B4,IL0 PCR Mix_1,B4,50,0
Group51_PCR_1,C4,IL0 PCR Mix_3,C4,50,0
Group51_PCR_1,D4,IL0 PCR Mix_2,D4,50,0
Group51_PCR_1,E4,IL0 PCR Mix_3,E4,50,0
Group51_PCR_1,F4,IL0 PCR Mix_3,F4,50,0
Group51_PCR_1,G4,IL0 PCR Mix_3,G4,50,0
Group51_PCR_1,H4,IL0 PCR Mix_4,H4,50,0
Group51_PCR_1,A5,IL0 PCR Mix_1,A5,50,0
Group51_PCR_1,B5,IL0 PCR Mix_4,B5,50,0
Group51_PCR_1,C5,IL0 PCR Mix_2,C5,50,0
