Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_1,A1,IL0 PCR Mix_1,A1,46,0
Group51_PCR_2,B1,IL0 PCR Mix_2,B1,123,0
Group51_PCR_2,C1,IL0 PCR Mix_2,C1,32,0
Group51_PCR_2,D1,IL0 PCR Mix_1,D1,255,0
Group51_PCR_2,E1,IL0 PCR Mix_1,E1,417,0
Group51_PCR_1,F1,IL0 PCR Mix_3,F1,310,0
Group51_PCR_2,G1,IL0 PCR Mix_2,G1,47,0
Group51_PCR_3,H1,IL0 PCR Mix_3,H1,34,0
Group51_PCR_1,A2,IL0 PCR Mix_1,A2,31,0
Group51_PCR_3,B2,IL0 PCR Mix_3,B2,21,0
Group51_PCR_1,C2,IL0 PCR Mix_2,C2,248,0
Group51_PCR_2,D2,IL0 PCR Mix_2,D2,104,0
Group51_PCR_3,E2,IL0 PCR Mix_2,E2,178,0
Group51_PCR_2,F2,IL0 PCR Mix_2,F2,242,0
Group51_PCR_3,G2,IL0 PCR Mix_2,G2,109,0
Group51_PCR_3,H2,IL0 PCR Mix_2,H2,348,0
Group51_PCR_1,A3,IL0 PCR Mix_1,A3,180,0
Group51_PCR_1,B3,IL0 PCR Mix_1,B3,65,0
Group51_PCR_2,C3,IL0 PCR Mix_1,C3,23,0
Group51_PCR_2,D3,IL0 PCR Mix_1,D3,47,0
Group51_PCR_1,E3,IL0 PCR Mix_3,E3,142,0
Group51_PCR_2,F3,IL0 PCR Mix_1,F3,22,0
Group51_PCR_2,G3,IL0 PCR Mix_1,G3,198,0
Group51_PCR_1,H3,IL0 PCR Mix_2,H3,35,0
Group51_PCR_3,A4,IL0 PCR Mix_2,A4,301,0
Group51_PCR_3,B4,IL0 PCR Mix_2,B4,246,0
Group51_PCR_2,C4,IL0 PCR Mix_2,C4,34,0
Group51_PCR_2,D4,IL0 PCR Mix_1,D4,94,0
Group51_PCR_1,E4,IL0 PCR Mix_3,E4,37,0
Group51_PCR_3,F4,IL0 PCR Mix_1,F4,45,0
Group51_PCR_3,G4,IL0 PCR Mix_2,G4,279,0
Group51_PCR_1,H4,IL0 PCR Mix_1,H4,24,0
Group51_PCR_3,A5,IL0 PCR Mix_2,A5,382,0
Group51_PCR_2,B5,IL0 PCR Mix_3,B5,31,0
Group51_PCR_2,C5,IL0 PCR Mix_2,C5,24,0
Group51_PCR_1,D5,IL0 PCR Mix_3,D5,186,0
Group51_PCR_2,E5,IL0 PCR Mix_1,E5,43,0
Group51_PCR_1,F5,IL0 PCR Mix_2,F5,211,0
Group51_PCR_1,G5,IL0 PCR Mix_1,G5,32,0
Group51_PCR_3,H5,IL0 PCR Mix_3,H5,301,0
Group51_PCR_3,A6,IL0 PCR Mix_3,A6,385,0
Group51_PCR_1,B6,IL0 PCR Mix_2,B6,44,0
Group51_PCR_1,C6,IL0 PCR Mix_2,C6,43,0
Group51_PCR_3,D6,IL0 PCR Mix_1,D6,27,0
Group51_PCR_2,E6,IL0 PCR Mix_1,E6,243,0
Group51_PCR_1,F6,IL0 PCR Mix_1,F6,43,0
Group51_PCR_3,G6,IL0 PCR Mix_3,G6,308,0
Group51_PCR_3,H6,IL0 PCR Mix_2,H6,47,0
Group51_PCR_1,A7,IL0 PCR Mix_3,A7,228,0
Group51_PCR_1,B7,IL0 PCR Mix_1,B7,329,0
Group51_PCR_3,C7,IL0 PCR Mix_1,C7,27,0
Group51_PCR_1,D7,IL0 PCR Mix_1,D7,375,0
Group51_PCR_1,E7,IL0 PCR Mix_2,E7,118,0
Group51_PCR_2,F7,IL0 PCR Mix_3,F7,108,0
Group51_PCR_1,G7,IL0 PCR Mix_3,G7,206,0
Group51_PCR_3,H7,IL0 PCR Mix_2,H7,49,0
Group51_PCR_2,A8,IL0 PCR Mix_1,A8,418,0
Group51_PCR_3,B8,IL0 PCR Mix_3,B8,143,0
Group51_PCR_3,C8,IL0 PCR Mix_1,C8,44,0
Group51_PCR_1,D8,IL0 PCR Mix_1,D8,115,0
Group51_PCR_3,E8,IL0 PCR Mix_3,E8,210,0
Group51_PCR_3,F8,IL0 PCR Mix_3,F8,386,0
Group51_PCR_2,G8,IL0 PCR Mix_3,G8,157,0
Group51_PCR_2,H8,IL0 PCR Mix_3,H8,376,0
Group51_PCR_2,A9,IL0 PCR Mix_3,A9,335,0
Group51_PCR_3,B9,IL0 PCR Mix_1,B9,47,0
Group51_PCR_1,C9,IL0 PCR Mix_2,C9,354,0
Group51_PCR_1,D9,IL0 PCR Mix_3,D9,243,0
Group51_PCR_1,E9,IL0 PCR Mix_3,E9,48,0
Group51_PCR_3,F9,IL0 PCR Mix_1,F9,44,0
Group51_PCR_1,G9,IL0 PCR Mix_1,G9,206,0
Group51_PCR_2,H9,IL0 PCR Mix_1,H9,20,0
Group51_PCR_2,A10,IL0 PCR Mix_2,A10,415,0
Group51_PCR_1,B10,IL0 PCR Mix_2,B10,385,0
Group51_PCR_3,C10,IL0 PCR Mix_1,C10,186,0
Group51_PCR_1,D10,IL0 PCR Mix_1,D10,64,0
Group51_PCR_3,E10,IL0 PCR Mix_2,E10,116,0
Group51_PCR_3,F10,IL0 PCR Mix_3,F10,343,0
