Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_2,A1,IL0 PCR Mix_1,A1,22,0
Group51_PCR_3,B1,IL0 PCR Mix_1,B1,272,0
Group51_PCR_2,C1,IL0 PCR Mix_1,C1,404,0
Group51_PCR_1,D1,IL0 PCR Mix_1,D1,44,0
Group51_PCR_1,E1,IL0 PCR Mix_1,E1,287,0
Group51_PCR_3,F1,IL0 PCR Mix_1,F1,322,0
Group51_PCR_2,G1,IL0 PCR Mix_1,G1,308,0
Group51_PCR_3,H1,IL0 PCR Mix_1,H1,315,0
Group51_PCR_3,A2,IL0 PCR Mix_1,A2,22,0
Group51_PCR_2,B2,IL0 PCR Mix_1,B2,41,0
Group51_PCR_3,C2,IL0 PCR Mix_1,C2,346,0
Group51_PCR_3,D2,IL0 PCR Mix_1,D2,274,0
Group51_PCR_3,E2,IL0 PCR Mix_1,E2,70,0
Group51_PCR_2,F2,IL0 PCR Mix_1,F2,343,0
Group51_PCR_3,G2,IL0 PCR Mix_1,G2,214,0
Group51_PCR_2,H2,IL0 PCR Mix_1,H2,39,0
Group51_PCR_3,A3,IL0 PCR Mix_1,A3,20,0
Group51_PCR_3,B3,IL0 PCR Mix_1,B3,34,0
Group51_PCR_1,C3,IL0 PCR Mix_1,C3,306,0
Group51_PCR_3,D3,IL0 PCR Mix_1,D3,28,0
Group51_PCR_2,E3,IL0 PCR Mix_1,E3,223,0
Group51_PCR_3,F3,IL0 PCR Mix_1,F3,192,0
Group51_PCR_1,G3,IL0 PCR Mix_1,G3,276,0
Group51_PCR_2,H3,IL0 PCR Mix_1,H3,42,0
Group51_PCR_1,A4,IL0 PCR Mix_1,A4,37,0
Group51_PCR_3,B4,IL0 PCR Mix_1,B4,31,0
Group51_PCR_1,C4,IL0 PCR Mix_1,C4,229,0
Group51_PCR_3,D4,IL0 PCR Mix_1,D4,29,0
Group51_PCR_1,E4,IL0 PCR Mix_1,E4,315,0
Group51_PCR_3,F4,IL0 PCR Mix_1,F4,27,0
Group51_PCR_3,G4,IL0 PCR Mix_1,G4,143,0
Group51_PCR_1,H4,IL0 PCR Mix_1,H4,33,0
Group51_PCR_2,A5,IL0 PCR Mix_1,A5,188,0
Group51_PCR_1,B5,IL0 PCR Mix_1,B5,25,0
Group51_PCR_2,C5,IL0 PCR Mix_1,C5,20,0
Group51_PCR_1,D5,IL0 PCR Mix_1,D5,42,0
Group51_PCR_1,E5,IL0 PCR Mix_1,E5,31,0
Group51_PCR_2,F5,IL0 PCR Mix_1,F5,25,0
Group51_PCR_3,G5,IL0 PCR Mix_1,G5,373,0
Group51_PCR_3,H5,IL0 PCR Mix_1,H5,245,0
Group51_PCR_2,A6,IL0 PCR Mix_1,A6,251,0
Group51_PCR_1,B6,IL0 PCR Mix_1,B6,296,0
Group51_PCR_1,C6,IL0 PCR Mix_1,C6,380,0
Group51_PCR_2,D6,IL0 PCR Mix_1,D6,35,0
Group51_PCR_3,E6,IL0 PCR Mix_1,E6,252,0
Group51_PCR_1,F6,IL0 PCR Mix_1,F6,23,0
Group51_PCR_1,G6,IL0 PCR Mix_1,G6,147,0
Group51_PCR_2,H6,IL0 PCR Mix_1,H6,29,0
Group51_PCR_1,A7,IL0 PCR Mix_1,A7,176,0
Group51_PCR_3,B7,IL0 PCR Mix_1,B7,36,0
Group51_PCR_2,C7,IL0 PCR Mix_1,C7,44,0
Group51_PCR_3,D7,IL0 PCR Mix_1,D7,419,0
Group51_PCR_1,E7,IL0 PCR Mix_1,E7,64,0
Group51_PCR_3,F7,IL0 PCR Mix_1,F7,238,0
Group51_PCR_3,G7,IL0 PCR Mix_1,G7,160,0
Group51_PCR_3,H7,IL0 PCR Mix_1,H7,37,0
Group51_PCR_2,A8,IL0 PCR Mix_1,A8,35,0
Group51_PCR_2,B8,IL0 PCR Mix_1,B8,165,0
Group51_PCR_1,C8,IL0 PCR Mix_1,C8,170,0
Group51_PCR_2,D8,IL0 PCR Mix_1,D8,149,0
Group51_PCR_1,E8,IL0 PCR Mix_1,E8,39,0
Group51_PCR_1,F8,IL0 PCR Mix_1,F8,81,0
Group51_PCR_3,G8,IL0 PCR Mix_1,G8,84,0
Group51_PCR_2,H8,IL0 PCR Mix_1,H8,91,0
Group51_PCR_3,A9,IL0 PCR Mix_1,A9,148,0
Group51_PCR_1,B9,IL0 PCR Mix_1,B9,31,0
Group51_PCR_1,C9,IL0 PCR Mix_1,C9,234,0
Group51_PCR_3,D9,IL0 PCR Mix_1,D9,41,0
Group51_PCR_3,E9,IL0 PCR Mix_1,E9,28,0
Group51_PCR_1,F9,IL0 PCR Mix_1,F9,414,0
Group51_PCR_1,G9,IL0 PCR Mix_1,G9,40,0
Group51_PCR_1,H9,IL0 PCR Mix_1,H9,277,0
Group51_PCR_2,A10,IL0 PCR Mix_1,A10,234,0
Group51_PCR_3,B10,IL0 PCR Mix_1,B10,20,0
Group51_PCR_1,C10,IL0 PCR Mix_1,C10,49,0
