Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Src_001,A1,Dest_001,A1,24,0
Src_001,B1,Dest_001,B1,24,0
Src_001,C1,Dest_001,C1,24,0
Src_001,D1,Dest_001,D1,24,0
Src_001,E1,Dest_001,E1,24,0
Src_001,F1,Dest_001,F1,24,0
Src_001,G1,Dest_001,G1,24,0
Src_001,H1,Dest_001,H1,24,0
Src_001,A1,Dest_001,A2,24,0
Src_001,B1,Dest_001,B2,24,0
Src_001,C1,Dest_001,C2,24,0
Src_001,D1,Dest_001,D2,24,0
Src_001,E1,Dest_001,E2,24,0
Src_001,F1,Dest_001,F2,24,0
Src_001,G1,Dest_001,G2,24,0
Src_001,H1,Dest_001,H2,24,0
Src_001,A1,Dest_001,A3,24,0
Src_001,B1,Dest_001,B3,24,0
Src_001,C1,Dest_001,C3,24,0
Src_001,D1,Dest_001,D3,24,0
Src_001,E1,Dest_001,E3,24,0
Src_001,F1,Dest_001,F3,24,0
Src_001,G1,Dest_001,G3,24,0
Src_001,H1,Dest_001,H3,24,0
Src_001,A1,Dest_001,A4,24,0
Src_001,B1,Dest_001,B4,24,0
Src_001,C1,Dest_001,C4,24,0
Src_001,D1,Dest_001,D4,24,0
Src_001,E1,Dest_001,E4,24,0
Src_001,F1,Dest_001,F4,24,0
Src_001,G1,Dest_001,G4,24,0
Src_001,H1,Dest_001,H4,24,0
